SalesId,InvoiceId,InvoiceDate,CustomerId,ProductId,UnitPrice,Quantity,LineTotal
1081,200,2023-05-24,16,3059,0.99,1,0.99
1082,200,2023-05-24,16,3065,0.99,1,0.99
1083,200,2023-05-24,16,3071,0.99,1,0.99
1084,200,2023-05-24,16,3077,0.99,1,0.99
1085,200,2023-05-24,16,3083,0.99,1,0.99
1086,201,2023-05-29,25,3092,0.99,1,0.99
1087,201,2023-05-29,25,3101,0.99,1,0.99
1088,201,2023-05-29,25,3110,0.99,1,0.99
1089,201,2023-05-29,25,3119,0.99,1,0.99
1090,201,2023-05-29,25,3128,0.99,1,0.99
1091,201,2023-05-29,25,3137,0.99,1,0.99
1092,201,2023-05-29,25,3146,0.99,1,0.99
1093,201,2023-05-29,25,3155,0.99,1,0.99
1094,201,2023-05-29,25,3164,0.99,1,0.99
1095,201,2023-05-29,25,3173,1.99,1,1.99
1096,201,2023-05-29,25,3182,1.99,1,1.99
1097,201,2023-05-29,25,3191,1.99,1,1.99
1098,201,2023-05-29,25,3200,1.99,1,1.99
1099,201,2023-05-29,25,3209,1.99,1,1.99
1100,202,2023-06-06,39,3223,1.99,1,1.99
1101,203,2023-06-19,40,3224,1.99,1,1.99
1102,203,2023-06-19,40,3225,0.99,1,0.99
1103,204,2023-06-19,42,3227,1.99,1,1.99
1104,204,2023-06-19,42,3229,1.99,1,1.99
1105,205,2023-06-20,44,3231,1.99,1,1.99
1106,205,2023-06-20,44,3233,1.99,1,1.99
1107,205,2023-06-20,44,3235,1.99,1,1.99
1108,205,2023-06-20,44,3237,1.99,1,1.99
1109,206,2023-06-21,48,3241,1.99,1,1.99
1110,206,2023-06-21,48,3245,1.99,1,1.99
1111,206,2023-06-21,48,3249,1.99,1,1.99
1112,206,2023-06-21,48,3253,0.99,1,0.99
1113,206,2023-06-21,48,3257,0.99,1,0.99
1114,206,2023-06-21,48,3261,0.99,1,0.99
1115,207,2023-06-24,54,3267,0.99,1,0.99
1116,207,2023-06-24,54,3273,0.99,1,0.99
1117,207,2023-06-24,54,3279,0.99,1,0.99
1118,207,2023-06-24,54,3285,0.99,1,0.99
1119,207,2023-06-24,54,3291,0.99,1,0.99
1120,207,2023-06-24,54,3297,0.99,1,0.99
1121,207,2023-06-24,54,3303,0.99,1,0.99
1122,207,2023-06-24,54,3309,0.99,1,0.99
1123,207,2023-06-24,54,3315,0.99,1,0.99
1124,208,2023-06-29,4,3324,0.99,1,0.99
1125,208,2023-06-29,4,3333,0.99,1,0.99
1126,208,2023-06-29,4,3342,1.99,1,1.99
1127,208,2023-06-29,4,3351,0.99,1,0.99
1128,208,2023-06-29,4,3360,1.99,1,1.99
1129,208,2023-06-29,4,3369,0.99,1,0.99
1130,208,2023-06-29,4,3378,0.99,1,0.99
1131,208,2023-06-29,4,3387,0.99,1,0.99
1132,208,2023-06-29,4,3396,0.99,1,0.99
1133,208,2023-06-29,4,3405,0.99,1,0.99
1134,208,2023-06-29,4,3414,0.99,1,0.99
1135,208,2023-06-29,4,3423,0.99,1,0.99
1136,208,2023-06-29,4,3432,0.99,1,0.99
1137,208,2023-06-29,4,3441,0.99,1,0.99
1138,209,2023-07-07,18,3455,0.99,1,0.99
1139,210,2023-07-20,19,3456,0.99,1,0.99
1140,210,2023-07-20,19,3457,0.99,1,0.99
1141,211,2023-07-20,21,3459,0.99,1,0.99
1142,211,2023-07-20,21,3461,0.99,1,0.99
1143,212,2023-07-21,23,3463,0.99,1,0.99
1144,212,2023-07-21,23,3465,0.99,1,0.99
1145,212,2023-07-21,23,3467,0.99,1,0.99
1146,212,2023-07-21,23,3469,0.99,1,0.99
1147,213,2023-07-22,27,3473,0.99,1,0.99
1148,213,2023-07-22,27,3477,0.99,1,0.99
1149,213,2023-07-22,27,3481,0.99,1,0.99
1150,213,2023-07-22,27,3485,0.99,1,0.99
1151,213,2023-07-22,27,3489,0.99,1,0.99
1152,213,2023-07-22,27,3493,0.99,1,0.99
1153,214,2023-07-25,33,3499,0.99,1,0.99
1154,214,2023-07-25,33,2,0.99,1,0.99
1155,214,2023-07-25,33,8,0.99,1,0.99
1156,214,2023-07-25,33,14,0.99,1,0.99
1157,214,2023-07-25,33,20,0.99,1,0.99
1158,214,2023-07-25,33,26,0.99,1,0.99
1159,214,2023-07-25,33,32,0.99,1,0.99
1160,214,2023-07-25,33,38,0.99,1,0.99
1161,214,2023-07-25,33,44,0.99,1,0.99
1162,215,2023-07-30,42,53,0.99,1,0.99
1163,215,2023-07-30,42,62,0.99,1,0.99
1164,215,2023-07-30,42,71,0.99,1,0.99
1165,215,2023-07-30,42,80,0.99,1,0.99
1166,215,2023-07-30,42,89,0.99,1,0.99
1167,215,2023-07-30,42,98,0.99,1,0.99
1168,215,2023-07-30,42,107,0.99,1,0.99
1169,215,2023-07-30,42,116,0.99,1,0.99
1170,215,2023-07-30,42,125,0.99,1,0.99
1171,215,2023-07-30,42,134,0.99,1,0.99
1172,215,2023-07-30,42,143,0.99,1,0.99
1173,215,2023-07-30,42,152,0.99,1,0.99
1174,215,2023-07-30,42,161,0.99,1,0.99
1175,215,2023-07-30,42,170,0.99,1,0.99
1176,216,2023-08-07,56,184,0.99,1,0.99
1177,217,2023-08-20,57,185,0.99,1,0.99
1178,217,2023-08-20,57,186,0.99,1,0.99
1179,218,2023-08-20,59,188,0.99,1,0.99
1180,218,2023-08-20,59,190,0.99,1,0.99
1181,219,2023-08-21,2,192,0.99,1,0.99
1182,219,2023-08-21,2,194,0.99,1,0.99
1183,219,2023-08-21,2,196,0.99,1,0.99
1184,219,2023-08-21,2,198,0.99,1,0.99
1185,220,2023-08-22,6,202,0.99,1,0.99
1186,220,2023-08-22,6,206,0.99,1,0.99
1187,220,2023-08-22,6,210,0.99,1,0.99
1188,220,2023-08-22,6,214,0.99,1,0.99
1189,220,2023-08-22,6,218,0.99,1,0.99
1190,220,2023-08-22,6,222,0.99,1,0.99
1191,221,2023-08-25,12,228,0.99,1,0.99
1192,221,2023-08-25,12,234,0.99,1,0.99
1193,221,2023-08-25,12,240,0.99,1,0.99
1194,221,2023-08-25,12,246,0.99,1,0.99
1195,221,2023-08-25,12,252,0.99,1,0.99
1196,221,2023-08-25,12,258,0.99,1,0.99
1197,221,2023-08-25,12,264,0.99,1,0.99
1198,221,2023-08-25,12,270,0.99,1,0.99
1199,221,2023-08-25,12,276,0.99,1,0.99
1200,222,2023-08-30,21,285,0.99,1,0.99
1201,222,2023-08-30,21,294,0.99,1,0.99
1202,222,2023-08-30,21,303,0.99,1,0.99
1203,222,2023-08-30,21,312,0.99,1,0.99
1204,222,2023-08-30,21,321,0.99,1,0.99
1205,222,2023-08-30,21,330,0.99,1,0.99
1206,222,2023-08-30,21,339,0.99,1,0.99
1207,222,2023-08-30,21,348,0.99,1,0.99
1208,222,2023-08-30,21,357,0.99,1,0.99
1209,222,2023-08-30,21,366,0.99,1,0.99
1210,222,2023-08-30,21,375,0.99,1,0.99
1211,222,2023-08-30,21,384,0.99,1,0.99
1212,222,2023-08-30,21,393,0.99,1,0.99
1213,222,2023-08-30,21,402,0.99,1,0.99
1214,223,2023-09-07,35,416,0.99,1,0.99
1215,224,2023-09-20,36,417,0.99,1,0.99
1216,224,2023-09-20,36,418,0.99,1,0.99
1217,225,2023-09-20,38,420,0.99,1,0.99
1218,225,2023-09-20,38,422,0.99,1,0.99
1219,226,2023-09-21,40,424,0.99,1,0.99
1220,226,2023-09-21,40,426,0.99,1,0.99
1221,226,2023-09-21,40,428,0.99,1,0.99
1222,226,2023-09-21,40,430,0.99,1,0.99
1223,227,2023-09-22,44,434,0.99,1,0.99
1224,227,2023-09-22,44,438,0.99,1,0.99
1225,227,2023-09-22,44,442,0.99,1,0.99
1226,227,2023-09-22,44,446,0.99,1,0.99
1227,227,2023-09-22,44,450,0.99,1,0.99
1228,227,2023-09-22,44,454,0.99,1,0.99
1229,228,2023-09-25,50,460,0.99,1,0.99
1230,228,2023-09-25,50,466,0.99,1,0.99
1231,228,2023-09-25,50,472,0.99,1,0.99
1232,228,2023-09-25,50,478,0.99,1,0.99
1233,228,2023-09-25,50,484,0.99,1,0.99
1234,228,2023-09-25,50,490,0.99,1,0.99
1235,228,2023-09-25,50,496,0.99,1,0.99
1236,228,2023-09-25,50,502,0.99,1,0.99
1237,228,2023-09-25,50,508,0.99,1,0.99
1238,229,2023-09-30,59,517,0.99,1,0.99
1239,229,2023-09-30,59,526,0.99,1,0.99
1240,229,2023-09-30,59,535,0.99,1,0.99
1241,229,2023-09-30,59,544,0.99,1,0.99
1242,229,2023-09-30,59,553,0.99,1,0.99
1243,229,2023-09-30,59,562,0.99,1,0.99
1244,229,2023-09-30,59,571,0.99,1,0.99
1245,229,2023-09-30,59,580,0.99,1,0.99
1246,229,2023-09-30,59,589,0.99,1,0.99
1247,229,2023-09-30,59,598,0.99,1,0.99
1248,229,2023-09-30,59,607,0.99,1,0.99
1249,229,2023-09-30,59,616,0.99,1,0.99
1250,229,2023-09-30,59,625,0.99,1,0.99
1251,229,2023-09-30,59,634,0.99,1,0.99
1252,230,2023-10-08,14,648,0.99,1,0.99
1253,231,2023-10-21,15,649,0.99,1,0.99
1254,231,2023-10-21,15,650,0.99,1,0.99
1255,232,2023-10-21,17,652,0.99,1,0.99
1256,232,2023-10-21,17,654,0.99,1,0.99
1257,233,2023-10-22,19,656,0.99,1,0.99
1258,233,2023-10-22,19,658,0.99,1,0.99
1259,233,2023-10-22,19,660,0.99,1,0.99
1260,233,2023-10-22,19,662,0.99,1,0.99
1261,234,2023-10-23,23,666,0.99,1,0.99
1262,234,2023-10-23,23,670,0.99,1,0.99
1263,234,2023-10-23,23,674,0.99,1,0.99
1264,234,2023-10-23,23,678,0.99,1,0.99
1265,234,2023-10-23,23,682,0.99,1,0.99
1266,234,2023-10-23,23,686,0.99,1,0.99
1267,235,2023-10-26,29,692,0.99,1,0.99
1268,235,2023-10-26,29,698,0.99,1,0.99
1269,235,2023-10-26,29,704,0.99,1,0.99
1270,235,2023-10-26,29,710,0.99,1,0.99
1271,235,2023-10-26,29,716,0.99,1,0.99
1272,235,2023-10-26,29,722,0.99,1,0.99
1273,235,2023-10-26,29,728,0.99,1,0.99
1274,235,2023-10-26,29,734,0.99,1,0.99
1275,235,2023-10-26,29,740,0.99,1,0.99
1276,236,2023-10-31,38,749,0.99,1,0.99
1277,236,2023-10-31,38,758,0.99,1,0.99
1278,236,2023-10-31,38,767,0.99,1,0.99
1279,236,2023-10-31,38,776,0.99,1,0.99
1280,236,2023-10-31,38,785,0.99,1,0.99
1281,236,2023-10-31,38,794,0.99,1,0.99
1282,236,2023-10-31,38,803,0.99,1,0.99
1283,236,2023-10-31,38,812,0.99,1,0.99
1284,236,2023-10-31,38,821,0.99,1,0.99
1285,236,2023-10-31,38,830,0.99,1,0.99
1286,236,2023-10-31,38,839,0.99,1,0.99
1287,236,2023-10-31,38,848,0.99,1,0.99
1288,236,2023-10-31,38,857,0.99,1,0.99
1289,236,2023-10-31,38,866,0.99,1,0.99
1290,237,2023-11-08,52,880,0.99,1,0.99
1291,238,2023-11-21,53,881,0.99,1,0.99
1292,238,2023-11-21,53,882,0.99,1,0.99
1293,239,2023-11-21,55,884,0.99,1,0.99
1294,239,2023-11-21,55,886,0.99,1,0.99
1295,240,2023-11-22,57,888,0.99,1,0.99
1296,240,2023-11-22,57,890,0.99,1,0.99
1297,240,2023-11-22,57,892,0.99,1,0.99
1298,240,2023-11-22,57,894,0.99,1,0.99
1299,241,2023-11-23,2,898,0.99,1,0.99
1300,241,2023-11-23,2,902,0.99,1,0.99
1301,241,2023-11-23,2,906,0.99,1,0.99
1302,241,2023-11-23,2,910,0.99,1,0.99
1303,241,2023-11-23,2,914,0.99,1,0.99
1304,241,2023-11-23,2,918,0.99,1,0.99
1305,242,2023-11-26,8,924,0.99,1,0.99
1306,242,2023-11-26,8,930,0.99,1,0.99
1307,242,2023-11-26,8,936,0.99,1,0.99
1308,242,2023-11-26,8,942,0.99,1,0.99
1309,242,2023-11-26,8,948,0.99,1,0.99
1310,242,2023-11-26,8,954,0.99,1,0.99
1311,242,2023-11-26,8,960,0.99,1,0.99
1312,242,2023-11-26,8,966,0.99,1,0.99
1313,242,2023-11-26,8,972,0.99,1,0.99
1314,243,2023-12-01,17,981,0.99,1,0.99
1315,243,2023-12-01,17,990,0.99,1,0.99
1316,243,2023-12-01,17,999,0.99,1,0.99
1317,243,2023-12-01,17,1008,0.99,1,0.99
1318,243,2023-12-01,17,1017,0.99,1,0.99
1319,243,2023-12-01,17,1026,0.99,1,0.99
1320,243,2023-12-01,17,1035,0.99,1,0.99
1321,243,2023-12-01,17,1044,0.99,1,0.99
1322,243,2023-12-01,17,1053,0.99,1,0.99
1323,243,2023-12-01,17,1062,0.99,1,0.99
1324,243,2023-12-01,17,1071,0.99,1,0.99
1325,243,2023-12-01,17,1080,0.99,1,0.99
1326,243,2023-12-01,17,1089,0.99,1,0.99
1327,243,2023-12-01,17,1098,0.99,1,0.99
1328,244,2023-12-09,31,1112,0.99,1,0.99
1329,245,2023-12-22,32,1113,0.99,1,0.99
1330,245,2023-12-22,32,1114,0.99,1,0.99
1331,246,2023-12-22,34,1116,0.99,1,0.99
1332,246,2023-12-22,34,1118,0.99,1,0.99
1333,247,2023-12-23,36,1120,0.99,1,0.99
1334,247,2023-12-23,36,1122,0.99,1,0.99
1335,247,2023-12-23,36,1124,0.99,1,0.99
1336,247,2023-12-23,36,1126,0.99,1,0.99
1337,248,2023-12-24,40,1130,0.99,1,0.99
1338,248,2023-12-24,40,1134,0.99,1,0.99
1339,248,2023-12-24,40,1138,0.99,1,0.99
1340,248,2023-12-24,40,1142,0.99,1,0.99
1341,248,2023-12-24,40,1146,0.99,1,0.99
1342,248,2023-12-24,40,1150,0.99,1,0.99
1343,249,2023-12-27,46,1156,0.99,1,0.99
1344,249,2023-12-27,46,1162,0.99,1,0.99
1345,249,2023-12-27,46,1168,0.99,1,0.99
1346,249,2023-12-27,46,1174,0.99,1,0.99
1347,249,2023-12-27,46,1180,0.99,1,0.99
1348,249,2023-12-27,46,1186,0.99,1,0.99
1349,249,2023-12-27,46,1192,0.99,1,0.99
1350,249,2023-12-27,46,1198,0.99,1,0.99
1351,249,2023-12-27,46,1204,0.99,1,0.99
1352,250,2024-01-01,55,1213,0.99,1,0.99
1353,250,2024-01-01,55,1222,0.99,1,0.99
1354,250,2024-01-01,55,1231,0.99,1,0.99
1355,250,2024-01-01,55,1240,0.99,1,0.99
1356,250,2024-01-01,55,1249,0.99,1,0.99
1357,250,2024-01-01,55,1258,0.99,1,0.99
1358,250,2024-01-01,55,1267,0.99,1,0.99
1359,250,2024-01-01,55,1276,0.99,1,0.99
1360,250,2024-01-01,55,1285,0.99,1,0.99
1361,250,2024-01-01,55,1294,0.99,1,0.99
1362,250,2024-01-01,55,1303,0.99,1,0.99
1363,250,2024-01-01,55,1312,0.99,1,0.99
1364,250,2024-01-01,55,1321,0.99,1,0.99
1365,250,2024-01-01,55,1330,0.99,1,0.99
1366,251,2024-01-09,10,1344,0.99,1,0.99
1367,252,2024-01-22,11,1345,0.99,1,0.99
1368,252,2024-01-22,11,1346,0.99,1,0.99
1369,253,2024-01-22,13,1348,0.99,1,0.99
1370,253,2024-01-22,13,1350,0.99,1,0.99
1371,254,2024-01-23,15,1352,0.99,1,0.99
1372,254,2024-01-23,15,1354,0.99,1,0.99
1373,254,2024-01-23,15,1356,0.99,1,0.99
1374,254,2024-01-23,15,1358,0.99,1,0.99
1375,255,2024-01-24,19,1362,0.99,1,0.99
1376,255,2024-01-24,19,1366,0.99,1,0.99
1377,255,2024-01-24,19,1370,0.99,1,0.99
1378,255,2024-01-24,19,1374,0.99,1,0.99
1379,255,2024-01-24,19,1378,0.99,1,0.99
1380,255,2024-01-24,19,1382,0.99,1,0.99
1381,256,2024-01-27,25,1388,0.99,1,0.99
1382,256,2024-01-27,25,1394,0.99,1,0.99
1383,256,2024-01-27,25,1400,0.99,1,0.99
1384,256,2024-01-27,25,1406,0.99,1,0.99
1385,256,2024-01-27,25,1412,0.99,1,0.99
1386,256,2024-01-27,25,1418,0.99,1,0.99
1387,256,2024-01-27,25,1424,0.99,1,0.99
1388,256,2024-01-27,25,1430,0.99,1,0.99
1389,256,2024-01-27,25,1436,0.99,1,0.99
1390,257,2024-02-01,34,1445,0.99,1,0.99
1391,257,2024-02-01,34,1454,0.99,1,0.99
1392,257,2024-02-01,34,1463,0.99,1,0.99
1393,257,2024-02-01,34,1472,0.99,1,0.99
1394,257,2024-02-01,34,1481,0.99,1,0.99
1395,257,2024-02-01,34,1490,0.99,1,0.99
1396,257,2024-02-01,34,1499,0.99,1,0.99
1397,257,2024-02-01,34,1508,0.99,1,0.99
1398,257,2024-02-01,34,1517,0.99,1,0.99
1399,257,2024-02-01,34,1526,0.99,1,0.99
1400,257,2024-02-01,34,1535,0.99,1,0.99
1401,257,2024-02-01,34,1544,0.99,1,0.99
1402,257,2024-02-01,34,1553,0.99,1,0.99
1403,257,2024-02-01,34,1562,0.99,1,0.99
1404,258,2024-02-09,48,1576,0.99,1,0.99
1405,259,2024-02-22,49,1577,0.99,1,0.99
1406,259,2024-02-22,49,1578,0.99,1,0.99
1407,260,2024-02-22,51,1580,0.99,1,0.99
1408,260,2024-02-22,51,1582,0.99,1,0.99
1409,261,2024-02-23,53,1584,0.99,1,0.99
1410,261,2024-02-23,53,1586,0.99,1,0.99
1411,261,2024-02-23,53,1588,0.99,1,0.99
1412,261,2024-02-23,53,1590,0.99,1,0.99
1413,262,2024-02-24,57,1594,0.99,1,0.99
1414,262,2024-02-24,57,1598,0.99,1,0.99
1415,262,2024-02-24,57,1602,0.99,1,0.99
1416,262,2024-02-24,57,1606,0.99,1,0.99
1417,262,2024-02-24,57,1610,0.99,1,0.99
1418,262,2024-02-24,57,1614,0.99,1,0.99
1419,263,2024-02-27,4,1620,0.99,1,0.99
1420,263,2024-02-27,4,1626,0.99,1,0.99
1421,263,2024-02-27,4,1632,0.99,1,0.99
1422,263,2024-02-27,4,1638,0.99,1,0.99
1423,263,2024-02-27,4,1644,0.99,1,0.99
1424,263,2024-02-27,4,1650,0.99,1,0.99
1425,263,2024-02-27,4,1656,0.99,1,0.99
1426,263,2024-02-27,4,1662,0.99,1,0.99
1427,263,2024-02-27,4,1668,0.99,1,0.99
1428,264,2024-03-03,13,1677,0.99,1,0.99
1429,264,2024-03-03,13,1686,0.99,1,0.99
1430,264,2024-03-03,13,1695,0.99,1,0.99
1431,264,2024-03-03,13,1704,0.99,1,0.99
1432,264,2024-03-03,13,1713,0.99,1,0.99
1433,264,2024-03-03,13,1722,0.99,1,0.99
1434,264,2024-03-03,13,1731,0.99,1,0.99
1435,264,2024-03-03,13,1740,0.99,1,0.99
1436,264,2024-03-03,13,1749,0.99,1,0.99
1437,264,2024-03-03,13,1758,0.99,1,0.99
1438,264,2024-03-03,13,1767,0.99,1,0.99
1439,264,2024-03-03,13,1776,0.99,1,0.99
1440,264,2024-03-03,13,1785,0.99,1,0.99
1441,264,2024-03-03,13,1794,0.99,1,0.99
1442,265,2024-03-11,27,1808,0.99,1,0.99
1443,266,2024-03-24,28,1809,0.99,1,0.99
1444,266,2024-03-24,28,1810,0.99,1,0.99
1445,267,2024-03-24,30,1812,0.99,1,0.99
1446,267,2024-03-24,30,1814,0.99,1,0.99
1447,268,2024-03-25,32,1816,0.99,1,0.99
1448,268,2024-03-25,32,1818,0.99,1,0.99
1449,268,2024-03-25,32,1820,0.99,1,0.99
1450,268,2024-03-25,32,1822,0.99,1,0.99
1451,269,2024-03-26,36,1826,0.99,1,0.99
1452,269,2024-03-26,36,1830,0.99,1,0.99
1453,269,2024-03-26,36,1834,0.99,1,0.99
1454,269,2024-03-26,36,1838,0.99,1,0.99
1455,269,2024-03-26,36,1842,0.99,1,0.99
1456,269,2024-03-26,36,1846,0.99,1,0.99
1457,270,2024-03-29,42,1852,0.99,1,0.99
1458,270,2024-03-29,42,1858,0.99,1,0.99
1459,270,2024-03-29,42,1864,0.99,1,0.99
1460,270,2024-03-29,42,1870,0.99,1,0.99
1461,270,2024-03-29,42,1876,0.99,1,0.99
1462,270,2024-03-29,42,1882,0.99,1,0.99
1463,270,2024-03-29,42,1888,0.99,1,0.99
1464,270,2024-03-29,42,1894,0.99,1,0.99
1465,270,2024-03-29,42,1900,0.99,1,0.99
1466,271,2024-04-03,51,1909,0.99,1,0.99
1467,271,2024-04-03,51,1918,0.99,1,0.99
1468,271,2024-04-03,51,1927,0.99,1,0.99
1469,271,2024-04-03,51,1936,0.99,1,0.99
1470,271,2024-04-03,51,1945,0.99,1,0.99
1471,271,2024-04-03,51,1954,0.99,1,0.99
1472,271,2024-04-03,51,1963,0.99,1,0.99
1473,271,2024-04-03,51,1972,0.99,1,0.99
1474,271,2024-04-03,51,1981,0.99,1,0.99
1475,271,2024-04-03,51,1990,0.99,1,0.99
1476,271,2024-04-03,51,1999,0.99,1,0.99
1477,271,2024-04-03,51,2008,0.99,1,0.99
1478,271,2024-04-03,51,2017,0.99,1,0.99
1479,271,2024-04-03,51,2026,0.99,1,0.99
1480,272,2024-04-11,6,2040,0.99,1,0.99
1481,273,2024-04-24,7,2041,0.99,1,0.99
1482,273,2024-04-24,7,2042,0.99,1,0.99
1483,274,2024-04-24,9,2044,0.99,1,0.99
1484,274,2024-04-24,9,2046,0.99,1,0.99
1485,275,2024-04-25,11,2048,0.99,1,0.99
1486,275,2024-04-25,11,2050,0.99,1,0.99
1487,275,2024-04-25,11,2052,0.99,1,0.99
1488,275,2024-04-25,11,2054,0.99,1,0.99
1489,276,2024-04-26,15,2058,0.99,1,0.99
1490,276,2024-04-26,15,2062,0.99,1,0.99
1491,276,2024-04-26,15,2066,0.99,1,0.99
1492,276,2024-04-26,15,2070,0.99,1,0.99
1493,276,2024-04-26,15,2074,0.99,1,0.99
1494,276,2024-04-26,15,2078,0.99,1,0.99
1495,277,2024-04-29,21,2084,0.99,1,0.99
1496,277,2024-04-29,21,2090,0.99,1,0.99
1497,277,2024-04-29,21,2096,0.99,1,0.99
1498,277,2024-04-29,21,2102,0.99,1,0.99
1499,277,2024-04-29,21,2108,0.99,1,0.99
1500,277,2024-04-29,21,2114,0.99,1,0.99
1501,277,2024-04-29,21,2120,0.99,1,0.99
1502,277,2024-04-29,21,2126,0.99,1,0.99
1503,277,2024-04-29,21,2132,0.99,1,0.99
1504,278,2024-05-04,30,2141,0.99,1,0.99
1505,278,2024-05-04,30,2150,0.99,1,0.99
1506,278,2024-05-04,30,2159,0.99,1,0.99
1507,278,2024-05-04,30,2168,0.99,1,0.99
1508,278,2024-05-04,30,2177,0.99,1,0.99
1509,278,2024-05-04,30,2186,0.99,1,0.99
1510,278,2024-05-04,30,2195,0.99,1,0.99
1511,278,2024-05-04,30,2204,0.99,1,0.99
1512,278,2024-05-04,30,2213,0.99,1,0.99
1513,278,2024-05-04,30,2222,0.99,1,0.99
1514,278,2024-05-04,30,2231,0.99,1,0.99
1515,278,2024-05-04,30,2240,0.99,1,0.99
1516,278,2024-05-04,30,2249,0.99,1,0.99
1517,278,2024-05-04,30,2258,0.99,1,0.99
1518,279,2024-05-12,44,2272,0.99,1,0.99
1519,280,2024-05-25,45,2273,0.99,1,0.99
1520,280,2024-05-25,45,2274,0.99,1,0.99
1521,281,2024-05-25,47,2276,0.99,1,0.99
1522,281,2024-05-25,47,2278,0.99,1,0.99
1523,282,2024-05-26,49,2280,0.99,1,0.99
1524,282,2024-05-26,49,2282,0.99,1,0.99
1525,282,2024-05-26,49,2284,0.99,1,0.99
1526,282,2024-05-26,49,2286,0.99,1,0.99
1527,283,2024-05-27,53,2290,0.99,1,0.99
1528,283,2024-05-27,53,2294,0.99,1,0.99
1529,283,2024-05-27,53,2298,0.99,1,0.99
1530,283,2024-05-27,53,2302,0.99,1,0.99
1531,283,2024-05-27,53,2306,0.99,1,0.99
1532,283,2024-05-27,53,2310,0.99,1,0.99
1533,284,2024-05-30,59,2316,0.99,1,0.99
1534,284,2024-05-30,59,2322,0.99,1,0.99
1535,284,2024-05-30,59,2328,0.99,1,0.99
1536,284,2024-05-30,59,2334,0.99,1,0.99
1537,284,2024-05-30,59,2340,0.99,1,0.99
1538,284,2024-05-30,59,2346,0.99,1,0.99
1539,284,2024-05-30,59,2352,0.99,1,0.99
1540,284,2024-05-30,59,2358,0.99,1,0.99
1541,284,2024-05-30,59,2364,0.99,1,0.99
1542,285,2024-06-04,9,2373,0.99,1,0.99
1543,285,2024-06-04,9,2382,0.99,1,0.99
1544,285,2024-06-04,9,2391,0.99,1,0.99
1545,285,2024-06-04,9,2400,0.99,1,0.99
1546,285,2024-06-04,9,2409,0.99,1,0.99
1547,285,2024-06-04,9,2418,0.99,1,0.99
1548,285,2024-06-04,9,2427,0.99,1,0.99
1549,285,2024-06-04,9,2436,0.99,1,0.99
1550,285,2024-06-04,9,2445,0.99,1,0.99
1551,285,2024-06-04,9,2454,0.99,1,0.99
1552,285,2024-06-04,9,2463,0.99,1,0.99
1553,285,2024-06-04,9,2472,0.99,1,0.99
1554,285,2024-06-04,9,2481,0.99,1,0.99
1555,285,2024-06-04,9,2490,0.99,1,0.99
1556,286,2024-06-12,23,2504,0.99,1,0.99
1557,287,2024-06-25,24,2505,0.99,1,0.99
1558,287,2024-06-25,24,2506,0.99,1,0.99
1559,288,2024-06-25,26,2508,0.99,1,0.99
1560,288,2024-06-25,26,2510,0.99,1,0.99
1561,289,2024-06-26,28,2512,0.99,1,0.99
1562,289,2024-06-26,28,2514,0.99,1,0.99
1563,289,2024-06-26,28,2516,0.99,1,0.99
1564,289,2024-06-26,28,2518,0.99,1,0.99
1565,290,2024-06-27,32,2522,0.99,1,0.99
1566,290,2024-06-27,32,2526,0.99,1,0.99
1567,290,2024-06-27,32,2530,0.99,1,0.99
1568,290,2024-06-27,32,2534,0.99,1,0.99
1569,290,2024-06-27,32,2538,0.99,1,0.99
1570,290,2024-06-27,32,2542,0.99,1,0.99
1571,291,2024-06-30,38,2548,0.99,1,0.99
1572,291,2024-06-30,38,2554,0.99,1,0.99
1573,291,2024-06-30,38,2560,0.99,1,0.99
1574,291,2024-06-30,38,2566,0.99,1,0.99
1575,291,2024-06-30,38,2572,0.99,1,0.99
1576,291,2024-06-30,38,2578,0.99,1,0.99
1577,291,2024-06-30,38,2584,0.99,1,0.99
1578,291,2024-06-30,38,2590,0.99,1,0.99
1579,291,2024-06-30,38,2596,0.99,1,0.99
1580,292,2024-07-05,47,2605,0.99,1,0.99
1581,292,2024-07-05,47,2614,0.99,1,0.99
1582,292,2024-07-05,47,2623,0.99,1,0.99
1583,292,2024-07-05,47,2632,0.99,1,0.99
1584,292,2024-07-05,47,2641,0.99,1,0.99
1585,292,2024-07-05,47,2650,0.99,1,0.99
1586,292,2024-07-05,47,2659,0.99,1,0.99
1587,292,2024-07-05,47,2668,0.99,1,0.99
1588,292,2024-07-05,47,2677,0.99,1,0.99
1589,292,2024-07-05,47,2686,0.99,1,0.99
1590,292,2024-07-05,47,2695,0.99,1,0.99
1591,292,2024-07-05,47,2704,0.99,1,0.99
1592,292,2024-07-05,47,2713,0.99,1,0.99
1593,292,2024-07-05,47,2722,0.99,1,0.99
1594,293,2024-07-13,2,2736,0.99,1,0.99
1595,294,2024-07-26,3,2737,0.99,1,0.99
1596,294,2024-07-26,3,2738,0.99,1,0.99
1597,295,2024-07-26,5,2740,0.99,1,0.99
1598,295,2024-07-26,5,2742,0.99,1,0.99
1599,296,2024-07-27,7,2744,0.99,1,0.99
1600,296,2024-07-27,7,2746,0.99,1,0.99
1601,296,2024-07-27,7,2748,0.99,1,0.99
1602,296,2024-07-27,7,2750,0.99,1,0.99
